,angle
5210,57.455547766599615
5211,63.48642581315464
5212,59.89001723482106
5213,60.12091195418731
5214,61.63959689605279
5215,61.15212117129537
5216,58.958129147637074
5217,61.52568980796995
5218,60.235962109924216
5219,62.538327569442046
5220,63.642141081215776
5221,58.863869084794366
5222,60.850195008466414
5223,61.92255051573972
5224,58.609590834283026
5225,61.17878940854858
5226,61.73866640039415
5227,64.25284082501076
5228,62.7879225793187
5229,62.375173738292865
5230,63.5499544146091
5231,64.66729582127749
5232,64.37668521566016
5233,63.7973357413865
5234,63.20476590366127
5235,63.91662355481981
5236,62.41714726944153
5237,62.177862778943926
5238,60.15067257775212
5239,63.019077917922374
5240,61.419998880052006
5241,62.328285995700625
5242,60.02220857024995
5243,65.4444341890007
5244,62.151667070373676
5245,62.96763288971232
5246,62.84507436777834
5247,65.21270493572025
5248,60.20960899179032
5249,58.89559505916275
5250,59.42277511924863
5251,58.36236355435882
5252,61.756125256738585
5253,61.5425882111541
5254,59.374711707424034
5255,61.668945323839154
5256,62.01556270612456
5257,58.52776690353153
5258,58.32957934831379
5259,61.53685544432701
5260,57.064025516110966
5261,63.92213977857574
5262,61.45752407990973
5263,59.84246503391809
5264,62.67482370160126
5265,62.146025250213604
5266,60.68043244738976
5267,60.43435677818996
5268,60.60232219771544
5269,56.60767322076049
5270,54.50193129730828
5271,56.1429620243827
5272,58.3653287050086
5273,57.15354643801776
5274,59.4283007749891
5275,60.00157012715728
5276,63.80659768369957
5277,61.57885046321541
5278,61.973930923870796
5279,59.51319495020401
5280,64.24378532141458
5281,61.31539049853796
5282,60.7198097898533
5283,58.686212148703305
5284,59.57243977227705
5285,57.6235877843794
5286,55.4930936475509
5287,51.15198915742186
5288,54.74878432328093
5289,57.731133283185805
5290,53.31933805989389
5291,57.19093183230501
5292,54.680660893558965
5293,54.189668446945184
5294,50.7153930765832
5295,54.20158476641111
5296,58.63307086481182
5297,63.20859546036342
5298,57.66791518615906
5299,56.135261834830345
5300,54.80389044064369
5301,56.204397725495134
5302,56.14757063533685
5303,55.64339968154917
5304,57.58815859047296
5305,60.952159900650095
5306,62.41918425278348
5307,59.06615606937018
5308,61.13782322535339
5309,59.13118556088625
5310,55.72414057103273
5311,54.94189009705325
5312,54.313625022391584
5313,55.77032237508944
5314,55.841824773798486
5315,55.61861046330405
5316,58.6316159490695
5317,54.61465171882779
5318,56.83854630943342
5319,55.0940172463892
5320,58.77131845781603
5321,61.9700448960175
5322,58.80187647860138
5323,57.27405551926632
5324,58.251320651377746
5325,57.70513917053776
5326,57.766378473478134
5327,56.08634982574225
5328,58.50407719677893
5329,60.80872543763608
5330,57.911048587787
5331,63.60249525992372
5332,63.757419661354646
5333,63.470432391438216
5334,65.08366900843431
5335,60.55577328375248
5336,59.28009104226006
5337,62.75993487756002
5338,61.79486546507431
5339,63.09934675233261
5340,67.15165483130863
5341,67.05558742585904
5342,65.99423102101399
5343,60.87392866283668
5344,65.11663724385807
5345,64.17435968807716
5346,66.8420790986428
5347,65.2882870096761
5348,66.38117772354977
5349,62.714879113083455
5350,61.45067204468907
5351,65.61288786822526
5352,62.6306372940529
5353,65.51791959406056
5354,64.73559453740845
5355,63.00181383935992
5356,63.83709321280232
5357,63.75026151456238
5358,62.721059132606044
5359,67.15468893590044
5360,62.47402578334543
5361,63.38305886436815
5362,65.46840450717563
5363,63.11015666076643
5364,65.04484198298823
5365,67.19222842030248
5366,63.58570522786295
5367,65.86262050694478
5368,62.45127074800209
5369,62.37581544466914
5370,68.41990730977689
5371,61.707908357719965
5372,61.95457743525029
5373,63.43654958227921
5374,62.937678318042664
5375,62.9442770517677
5376,66.7604323571838
5377,66.56734415384861
5378,66.01129595844715
5379,65.75615147238724
5380,64.12243733851993
5381,63.77846438115528
5382,62.695774794320045
5383,62.53000168079149
5384,61.7069557908668
5385,61.89010724130042
5386,61.579889089029564
5387,62.14265906332725
5388,61.92423210601001
5389,64.44213787822348
5390,61.888611122152824
5391,62.43930073196134
5392,64.8705554197809
5393,64.423857500244
5394,66.77179426347193
5395,64.01007362560881
5396,60.65016664726081
5397,63.36499233508847
5398,61.126585143079545
5399,64.62314626776633
5400,59.49253172629383
5401,63.78814178295866
5402,61.44901967483548
5403,60.06539334659408
5404,64.20903691112024
5405,59.74919184042792
5406,63.781404862776185
5407,62.72078554773974
5408,61.7422871731266
5409,62.862249866548495
5410,60.89013500229161
5411,65.74514010046397
5412,63.88258657829873
5413,63.46568432663684
5414,63.26182404781651
5415,65.36075502669401
5416,63.91576729459742
5417,63.917470260521114
5418,64.00984253734342
5419,62.87853886028881
5420,63.196326615965646
5421,61.54588687137911
5422,64.02713586374672
5423,62.09876882776776
5424,64.02997812458597
5425,60.54189919076175
5426,62.791851055893794
5427,61.80616463718049
5428,64.95177820451516
5429,59.72819894698981
5430,59.712668762209326
5431,62.827506257706595
5432,63.55170850676631
5433,62.73954383063513
5434,63.384349299485606
5435,66.66291760852148
5436,61.20762612101206
5437,64.48923547841761
5438,63.53408377393708
5439,60.99402979569226
5440,57.76070679916332
5441,59.93002070191124
5442,59.49028397613485
5443,61.30142233039447
5444,62.16780617874645
5445,62.08170687937912
5446,62.31829431524201
5447,61.30288505234564
5448,66.52332281976337
5449,63.02179623396783
5450,64.02757651980086
5451,63.50467907046044
5452,62.70335474820505
5453,58.342843102016985
5454,60.68941263089785
5455,62.78457232198998
5456,62.21099218458787
5457,64.96317691169561
5458,60.528944590076804
5459,63.28275493509087
5460,58.79341692755906
5461,62.681441887528806
5462,59.56690911302068
5463,62.593316556046396
5464,63.93520127504324
5465,60.78656650980355
5466,63.43267814339645
5467,60.16179498454631
5468,61.98123730805371
5469,59.58052633464372
5470,61.41573085246092
5471,61.039783059534145
5472,64.88687727021073
5473,62.68808816152052
5474,62.45158907621535
5475,61.471445065153546
5476,62.536187551731594
5477,61.08157948233376
5478,65.21660540807837
5479,61.49206020440276
5480,62.080445723603425
5481,63.05139845994345
5482,62.846456076609705
5483,64.20174754345496
5484,61.48829277024911
5485,60.80177469570372
5486,63.62786706833948
5487,62.26430553112517
5488,59.23875695973799
5489,61.66542707606026
5490,62.9060297418571
5491,62.06523403019543
5492,60.738445984316414
5493,64.06948193652988
5494,63.13429994146998
5495,60.26490459544744
5496,61.249694832009205
5497,61.294791107807036
5498,65.32171344922901
5499,61.10134499573755
5500,62.3417846198322
5501,64.58814145723214
5502,60.34052371802176
5503,64.16289384153184
5504,64.22356879987724
5505,64.21462006281433
5506,59.42869705952524
5507,60.05466063064406
5508,60.099837647383936
5509,63.812742021452735
5510,64.53740592623987
5511,65.59220662452111
5512,64.12031653831357
5513,62.16875439082226
5514,62.82319332166697
5515,61.9943490516552
5516,59.883581371818586
5517,65.88934571726851
5518,65.58694107502427
5519,60.70653166833416
5520,62.41029069841701
5521,61.61179093528007
5522,58.608211258969334
5523,62.2937471016126
5524,63.34645222888481
5525,63.34372375905766
5526,63.053493373177844
5527,64.37005667720398
5528,62.51531950564396
5529,62.11795937282387
5530,59.439326535166735
5531,62.69531756003226
5532,60.708436215527286
5533,60.652132251894905
5534,64.64314439696251
5535,62.794469156831596
5536,66.4630897993924
5537,64.65032763164488
5538,64.42528366111938
5539,64.99936140418984
5540,63.713345477274636
5541,61.90750512794557
5542,63.19768662013996
5543,63.80147786517348
5544,62.89691978244592
5545,64.36492283825042
5546,63.780072244185604
5547,65.44357856940789
5548,66.19330580223713
5549,67.32073096920814
5550,59.682928454656135
5551,61.24715787383332
5552,61.816594462047654
5553,66.80605945544272
5554,67.31377651523535
5555,62.717666502490346
5556,66.07918391666355
5557,65.27438300824296
5558,67.23588618701275
5559,68.65791026104979
5560,65.0756234363359
5561,64.98290955410602
5562,64.25293045617904
5563,66.75269950912693
5564,62.27334673257981
5565,62.11202165363102
5566,66.66956577767128
5567,60.753845953186186
5568,60.09934386607169
5569,60.408878207053135
5570,65.4626578785998
5571,61.94845810347126
5572,65.66427295976492
5573,63.26645277688875
5574,61.07501030232554
5575,64.09938766329427
5576,64.88173967351233
5577,62.157151077720584
5578,62.45286769536318
5579,63.106166772540334
5580,63.60055787761919
5581,59.27780140720006
5582,63.4345725832109
5583,66.0265922723913
5584,63.30272295722261
5585,65.0409218417056
5586,64.25115896733793
5587,65.62044823076782
5588,64.85755659209592
5589,63.67268441537758
5590,65.00809206610248
5591,63.373521480704426
5592,61.5879415777363
5593,59.530312284587474
5594,63.21229175328507
5595,61.946196924781475
5596,61.41932871742403
5597,65.71531606692014
5598,63.07525743426048
5599,63.61692529870868
5600,64.2351796916723
5601,62.929870183055556
5602,65.80774705938798
5603,66.75608108696932
5604,65.26067708675241
5605,61.774305080004396
5606,61.97757537781594
5607,63.62694005621613
5608,62.78024971909912
5609,63.17413655999986
5610,60.95261108820351
5611,63.19050233858636
5612,63.32105403233691
5613,63.251875524559075
5614,63.896250272685386
5615,63.925812834018096
5616,65.54351064047975
5617,66.11373408350529
5618,65.08102716572638
5619,68.15536069302917
5620,66.3557998731678
5621,63.23051633577543
5622,66.4639403111418
5623,62.67629587511572
5624,61.40593960000027
5625,62.16771788236253
5626,61.558431700315175
5627,63.57500710001426
5628,65.6238922716793
5629,62.951756700981115
5630,62.5082748693441
5631,61.99142703979534
5632,63.84623958969936
5633,62.89914590644752
5634,64.43651599565318
5635,68.74762451702196
5636,62.67218509485026
5637,64.17254695537726
5638,64.08483146213264
5639,63.95897234186229
5640,66.01905837166488
5641,61.152653294577334
5642,65.6095112035085
5643,61.59805881944721
5644,63.52018870419952
5645,63.898920761692274
5646,61.67234944678136
5647,64.03726945067653
5648,61.1518243653593
5649,63.98191823324421
5650,62.24667872119242
5651,65.05417583340554
5652,63.61113061911218
5653,63.755479946012116
5654,62.961050700596395
5655,64.10364233022356
5656,60.80893695178552
5657,65.12222165614864
5658,69.48787459670694
5659,62.399825532672004
5660,63.39754831745607
5661,60.816504556712054
5662,64.74809913180347
5663,66.266082587852
5664,63.40647523335201
5665,63.25892515567776
5666,61.30940380896164
5667,60.6413669320605
5668,62.3490000240028
5669,63.62994980639466
5670,64.3100204483036
5671,64.40919607953604
5672,64.02234033967027
5673,63.311348635661425
5674,61.266088186567416
5675,64.35919378934365
5676,66.51182265375344
5677,65.67798844602234
5678,64.86304327061526
5679,63.02827653668966
5680,62.58497926620488
5681,64.82975919509703
5682,62.50646128281859
5683,62.31508544774704
5684,65.86011726157456
5685,65.03469978652295
5686,66.08550492023029
5687,63.46483132447461
5688,66.1856209745749
5689,62.39689586643151
5690,63.85338737932364
5691,65.2495822520936
5692,66.62320660430173
5693,63.2716663701871
5694,65.29789944403987
5695,63.66167618036022
5696,61.745936642329866
5697,64.77145166850376
5698,63.12424536775767
5699,62.935555289990795
5700,56.85993144149897
5701,60.74238533396636
5702,61.057570687865166
5703,60.20132142076754
5704,63.950571097588025
5705,62.961553163064195
5706,62.64419850939331
5707,63.99020823325257
5708,61.00810065620496
5709,64.48902122547278
5710,65.50353977406411
5711,63.756022258136134
5712,61.328536895967076
5713,65.36333041666227
5714,62.40116338531266
5715,61.97446903113188
5716,63.417991561323305
5717,61.216146046660135
5718,62.81833445732928
5719,65.24870176961396
5720,64.41772860114419
5721,62.905753432957304
5722,64.38044528482867
5723,64.80451062666384
5724,62.576179812745686
5725,62.54578127706144
5726,65.79744979007548
5727,65.61045886295635
5728,64.08375242902355
5729,65.47797615098905
5730,64.28449897373132
5731,63.924509689298944
5732,64.91198599445619
5733,65.05910531688474
5734,65.55627297513855
5735,64.9231884508005
5736,64.35475494315023
5737,65.04635693398671
5738,63.677864437021476
5739,63.427711592471915
5740,63.832596242472036
5741,65.3347337448141
5742,62.24119855082449
5743,63.95182939169128
5744,65.90121326608299
5745,65.36140001076838
5746,64.5847350481075
5747,64.45129223882738
5748,64.1138154657784
5749,64.17002573470795
5750,65.88972067486951
5751,63.54468110294901
5752,62.78461755483695
5753,68.47399277225918
5754,65.13252689077096
5755,62.565865510486546
5756,64.18346784637616
5757,64.69696001390312
5758,63.33812261902607
5759,67.66931706094381
5760,63.53910745873853
5761,65.83351374398683
5762,62.68927879195934
5763,63.320476707850396
5764,62.26074486926288
5765,65.63017404248731
5766,63.49252192733136
5767,62.479175785967044
5768,62.4374158090473
5769,61.81540110420934
5770,65.53736257630821
5771,64.14048311588819
5772,60.62545979882284
5773,64.31961526679252
5774,65.30341554199785
5775,62.73947781424348
5776,65.49047542730116
5777,64.66701855166252
5778,64.87382950430806
5779,67.83854110234277
5780,64.58103870285267
5781,61.746357275745886
5782,63.342783656344444
5783,61.995708928447414
5784,61.39040009953252
5785,62.878906346079106
5786,63.853286414327606
5787,62.050032814642634
5788,61.36890323403749
5789,59.56925795391996
5790,60.17960911052774
5791,63.54132934236527
5792,60.963735630127886
5793,61.36617859055662
5794,61.4146775797653
5795,61.53954247357528
5796,60.485406318289385
5797,62.71173584880271
5798,60.48548678245442
5799,58.90588239778633
5800,63.00180722580634
5801,62.96187833151609
5802,63.41142131156383
5803,66.07276870184955
5804,64.10696878266789
5805,61.517700221875735
5806,61.275546436914915
5807,63.84697033457302
5808,60.7974428080122
5809,60.31702875158027
5810,61.42210905151809
5811,62.8014351993132
5812,62.03223645757661
5813,61.06652917820836
5814,65.47463807774484
5815,59.09108519871614
5816,59.58709916428616
5817,62.495852285218135
5818,60.816530877586246
5819,60.140235066858345
5820,62.32164964236681
5821,59.72418076450442
5822,63.55977883827159
5823,61.87349885388597
5824,63.28399757501201
5825,60.58463272912546
5826,60.948445756713426
5827,56.934384770361056
5828,58.27067724576565
5829,63.14019005779296
5830,62.96525655308976
5831,58.920937989525605
5832,59.433971012299786
5833,62.79882337981088
5834,62.68158352617918
5835,61.37020875423749
5836,60.5563521809424
5837,61.579164284103484
5838,61.9915738636315
5839,62.57440108466531
5840,63.75525526193103
5841,63.713107344831734
5842,63.94230852264355
5843,61.422018812827716
5844,67.27238218131171
5845,61.62425259588023
5846,61.85985238641248
5847,62.204323702328765
5848,63.77174236753309
5849,64.96811058908443
5850,61.55308615081552
5851,63.68551416219608
5852,61.99898439443653
5853,62.09848932732276
5854,61.42174084315203
5855,62.936930913285245
5856,58.945687163951845
5857,63.12253408128745
5858,58.403214858725285
5859,60.40188426836374
5860,62.22624397192993
5861,65.04276466481976
5862,65.49078312833474
5863,65.13927480228546
5864,61.89341816697115
5865,63.569295802426
5866,57.7557417950985
5867,61.24771677054278
5868,64.46278501552003
5869,64.30238385545594
5870,63.141504891322775
5871,65.39681152232468
5872,69.28341254873517
5873,63.69488955475888
5874,61.50114534846629
5875,61.149572455495196
5876,64.05611126449878
5877,61.797854588111925
5878,66.58914274723051
5879,58.8541668582493
5880,58.235908954448654
5881,61.08455857646347
5882,63.70950945817037
5883,63.35193321234632
5884,63.245557457131504
5885,63.62356449584955
5886,62.5106746346621
5887,62.020758423326896
5888,62.442678626673334
5889,61.22259799375682
5890,60.61790804993001
5891,60.449865031016266
5892,59.61922688287708
5893,62.599679313266456
5894,61.83443164521987
5895,59.71303010831074
5896,61.26363964889613
5897,62.128950599930604
5898,58.87498872786542
5899,60.89278112631005
5900,59.69464979953983
5901,62.13422824028733
5902,60.87157423456469
5903,65.92877253218813
5904,57.84523924513644
5905,61.086644878245245
5906,63.00615178299264
5907,61.88173650030011
5908,63.04225827773989
5909,61.521593209594954
5910,62.3252338002814
5911,63.814852561504416
5912,62.48098191459485
5913,58.77893235124573
5914,62.285848487437505
5915,64.97426986827794
5916,64.61923292522081
5917,61.823990253267674
5918,59.44103680594551
5919,61.08546509488308
5920,60.37358687633806
5921,65.90286219419545
5922,61.62373304325717
5923,62.57773286552604
5924,61.18991751245055
5925,61.84720269205832
5926,62.47246828208048
5927,62.69421648974044
5928,60.46868241375951
5929,62.396370775198946
5930,63.43575942231002
5931,64.92072915890343
5932,63.27850798682741
5933,64.19770660312297
5934,59.80021145408949
5935,63.28540132420374
5936,59.9192443744251
5937,63.948789089041654
5938,62.14479245568147
5939,62.437348351576944
5940,62.50621735325712
5941,59.478394343383954
5942,59.662304063569735
5943,65.4922874526974
5944,61.96638718150161
5945,63.49958382186746
5946,60.865938807879076
5947,61.94545036575018
5948,60.07234370470175
5949,60.147513181409444
5950,63.54351981759509
5951,62.38766375573431
5952,63.24896528517854
5953,61.993900503393334
5954,61.58984170350677
5955,60.674068547312494
5956,60.989358543452056
5957,64.66371735080713
5958,58.90225894411941
5959,60.93444633167405
5960,61.09442530984632
5961,59.959862880912
5962,61.88888516312674
5963,63.85241876091648
5964,62.5220622699577
5965,65.43763806137495
5966,63.26065372747048
5967,61.63994762288964
5968,60.528892549318485
5969,63.49223871243229
5970,60.8567996763023
5971,63.380574232732364
5972,62.026699301858685
5973,62.6458291579766
5974,62.7806036351969
5975,60.75354265516968
5976,64.80267883502194
5977,65.00225374269061
5978,64.21032553764928
5979,61.29647666506177
5980,62.80014012397606
5981,64.01068546399259
5982,62.50254253718595
5983,61.966264137223746
5984,64.51181779871314
5985,60.44075695994753
5986,59.807072788903696
5987,64.20571787224779
5988,65.1245512662866
5989,64.62539773465356
5990,64.80397760486683
5991,65.84164856036998
5992,62.915248250955415
5993,63.87823157093958
5994,63.70645931462898
5995,63.403798918320895
5996,61.03579803619176
5997,64.46985408129275
5998,64.84537893685764
5999,63.21790171910479
6000,68.05014537739717
6001,64.6880850419004
6002,60.67662317442906
6003,66.12798924203744
6004,62.625703068743206
6005,58.10300839250774
6006,61.937236660776605
6007,66.09382565731887
6008,66.2041831593104
6009,61.706480406319145
6010,64.49145153246823
6011,61.00580231065839
6012,61.69898896582636
6013,61.590033398976594
6014,63.722902704837594
6015,63.61687913358197
6016,59.67614122186552
6017,61.36822218243388
6018,59.411662534574624
6019,59.65862388060467
6020,60.825725187957836
6021,61.007488287046044
6022,58.558726300571585
6023,60.94839200349425
6024,63.31538697790746
6025,61.95576613995488
6026,61.56851889738031
6027,62.37125875402031
6028,63.291298906822654
6029,59.16979609015054
6030,62.456092940332915
6031,63.336705952005616
6032,61.93304183634168
6033,65.5666939376148
6034,62.691204450754654
6035,65.16715220845467
6036,61.62893350331714
6037,60.509669665919986
6038,63.163201703717114
6039,61.17394740889057
6040,63.73099886258702
6041,63.42845990876882
6042,63.58979117579687
6043,62.142497160714974
6044,60.86593460600303
6045,61.676522877387185
6046,61.61651607411031
6047,63.7264744886716
6048,60.40303151417506
6049,64.25044018799743
6050,58.99044223681537
6051,62.23503970125519
6052,60.74664404942151
6053,62.68037954459947
6054,58.80894996206769
6055,59.82040357016362
6056,60.915340855528605
6057,65.27432920330483
6058,64.20576946533795
6059,61.75967488866073
6060,62.746400216670004
6061,65.45962938691454
6062,62.77224467767414
6063,64.19550167055564
6064,61.75881838885657
6065,62.554663686393226
6066,63.674501053056886
6067,66.71331664633675
6068,60.332386542575804
6069,67.2166384469432
6070,60.97922268733434
6071,64.78891048050458
6072,65.1856855971646
6073,66.22585772341252
6074,63.50306257852524
6075,63.14271156593562
6076,63.639859950504636
6077,60.707354467015776
6078,64.77663944762844
6079,61.546533884821926
6080,64.91208932133138
6081,65.56556907869353
6082,62.29425645110863
6083,66.91683851999468
6084,64.95378719488495
6085,67.70512164367516
6086,65.12042407709636
6087,66.95297705963034
6088,66.98235455367173
6089,67.72838448259982
6090,64.36485505756603
6091,65.75276990807842
6092,63.76802937630554
6093,65.34052138359637
6094,62.20110270589371
6095,65.41691986358478
6096,65.11557547848452
6097,67.0400968083775
6098,66.0479624777088
6099,65.32511565699268
6100,60.75259055948734
6101,62.661016903574236
6102,62.81338357586773
6103,63.28479323576914
6104,64.34503777332021
6105,64.11032587347245
6106,65.02041577304765
6107,64.6036494228047
6108,65.0002845051387
6109,64.33766448495936
6110,63.46982945186125
6111,62.613355273198835
6112,63.030041884239296
6113,63.71363005962938
6114,65.19473884512503
6115,65.67133118439864
6116,64.75531418738531
6117,63.99128504893815
6118,65.99071896977938
6119,65.51324780140494
6120,67.08748547134864
6121,64.08833202622276
6122,67.31073998060093
6123,65.46265802730223
6124,65.89096977960943
6125,63.180565058743056
6126,66.04658558291622
6127,62.79638918469234
6128,64.16389380529323
6129,64.92700947354747
6130,65.287914963726
6131,64.76329904773655
6132,64.86691896738168
6133,64.84659551741215
6134,62.25307184325622
6135,64.75490224047753
6136,65.61118528268817
6137,62.06343112567167
6138,66.16020824820384
6139,62.59454671732531
6140,63.549035729093085
6141,65.25691203295385
6142,62.061604568189104
6143,65.02850461561843
6144,63.934482719516865
6145,65.43050426862152
6146,63.86157736705385
6147,68.30695655167177
6148,64.31443458606988
6149,66.17583800892324
6150,64.76245924876419
6151,68.1915138324178
6152,64.54465871807746
6153,66.94430134656632
6154,66.8354181326233
6155,67.04655975613635
6156,64.4892340266419
6157,66.90618176853219
6158,64.27679253197854
6159,63.0865765996854
6160,63.28180583755592
6161,65.70142619713288
6162,65.85734429124079
6163,63.68747512391421
6164,66.09130890740346
6165,67.09688626867514
6166,66.00623600356286
6167,66.3423436718178
6168,73.34749045516244
6169,65.86322832830409
6170,62.57659905413894
6171,64.5734783196474
6172,69.53372155677432
6173,62.923722666002575
6174,65.12481783389242
6175,64.19687049207823
6176,61.576728716042226
6177,65.53922484488014
6178,67.00777494233603
6179,62.555014829303005
6180,62.986711871526424
6181,64.3186894788481
6182,64.6758422891078
6183,66.39869949001425
6184,67.79583738508755
6185,66.62723312882204
6186,65.7084525613449
6187,63.74354596643998
6188,62.73499586091529
6189,65.47644707932147
6190,67.17873945153445
6191,63.7514840497334
6192,65.54159977713077
6193,60.86733888765363
6194,66.44088448893932
6195,65.82779351799245
6196,66.6140525166677
6197,66.69990284650667
6198,64.34906620735353
6199,64.97315766642691
6200,63.11382994276598
6201,65.07316221942527
6202,67.34766335415931
6203,66.55993498851046
6204,63.44347495797305
6205,66.64651298686948
6206,64.72222338912503
6207,64.67838327439483
6208,63.10721797986421
6209,68.1190197261317
6210,66.21283795594186
6211,65.24292586929117
6212,66.0020442252584
6213,64.72034812869599
6214,65.27147401792088
6215,66.86508894361498
6216,64.8788086294701
6217,66.79979312516792
6218,64.60465628042361
6219,68.59575895226405
6220,69.61509667384621
6221,66.53617647361088
6222,66.82635394626509
6223,65.5196461759788
6224,65.24130363541093
6225,65.97040489567368
6226,64.26878633859415
6227,63.81963894710241
6228,67.2142154602131
6229,67.79583604700169
6230,68.5722814249413
6231,64.88193924838978
6232,65.67720419801573
6233,65.55312529026938
6234,66.34097472796681
6235,64.72415781750144
6236,68.91876003926866
6237,65.64854698061966
6238,65.90312928110082
6239,66.63455980370297
6240,65.31365294851987
6241,66.63188868770368
6242,70.10113981177939
6243,69.19554749066985
6244,65.4992845880556
6245,65.16880994987567
6246,67.18228641273555
6247,67.8271125354741
6248,66.5088367946134
6249,66.75353388001545
6250,68.20647126904618
6251,69.08075584887602
6252,67.47435333635099
6253,68.38255064567059
6254,63.93205534862729
6255,67.58534779621878
6256,68.36964448437644
6257,67.53740529640136
6258,62.78445831216303
6259,63.98580395304917
6260,66.68950439614292
6261,66.1301079541458
6262,66.09109094394388
6263,68.57276968712063
6264,65.70406013586323
6265,67.30329847853713
6266,64.22603064773885
6267,72.3270997364761
6268,68.55943899126795
6269,69.00059475013742
6270,68.23446755388473
6271,65.24938069159087
6272,66.74431307331156
6273,68.15248064325543
6274,65.38491771311396
6275,66.79366007161099
6276,64.71835515853259
6277,67.39064333169064
6278,67.51937466085077
6279,69.1888791939268
6280,63.60932679140691
6281,66.1373479393587
6282,65.14734937902908
6283,64.39213876858093
6284,67.62772197800402
6285,67.19273308485184
6286,63.77202685963876
6287,67.80404841073417
6288,66.87870544362421
6289,65.45667960414252
6290,63.72590049664206
6291,63.752201860301376
6292,64.28199441093261
6293,66.61920288365975
6294,66.37040547589508
6295,65.07891519423016
6296,65.48606323795839
6297,63.415834781516516
6298,65.06163003879297
6299,64.93312562351011
6300,66.613571815076
6301,68.0143510013814
6302,69.35214121692955
6303,69.13439316934165
6304,66.60039646354153
6305,66.12151195214409
6306,65.11183481501448
6307,64.9848556913
6308,68.4852617058967
6309,64.44945364339534
6310,67.81101271277846
6311,65.12711181401195
6312,61.88215173243801
6313,67.08486128618677
6314,65.92882555335179
6315,66.8441582032131
6316,66.65851774750547
6317,67.86989028872836
6318,66.71268884033198
6319,63.29549258919986
6320,65.9805648120971
6321,65.26206106747829
6322,68.24140775478116
6323,69.54695916775245
6324,66.12133487981832
6325,68.0953861781223
6326,64.47948094191952
6327,68.40912179627409
6328,68.98981725066963
6329,69.50897713699159
6330,64.28269276726688
6331,69.55553555090094
6332,66.13857917439393
6333,64.2411674078099
6334,65.50949253501543
6335,69.71059561506527
6336,66.3139766611843
6337,67.02548494077877
6338,70.02946604106839
6339,66.61511151787997
6340,68.6674790775611
6341,66.25695623417907
6342,66.94823346495329
6343,67.59479071144018
6344,67.61781766078175
6345,67.773606059169
6346,67.41321580513609
6347,68.13321980208374
6348,65.72796011882785
6349,67.28817154977035
6350,65.5703405588848
6351,66.33691016786608
6352,69.54196187623442
6353,68.28881347324753
6354,67.95842882085988
6355,63.94084364273694
6356,64.67411542859716
6357,66.43237149057414
6358,66.92304649385295
6359,66.70049321843122
6360,64.70825732582139
6361,66.66703704259791
6362,64.50142589963413
6363,70.26131019192343
6364,67.23407080580859
6365,67.50379922676258
6366,66.53895345183514
6367,68.64764169827484
6368,68.33542231538998
6369,68.42853355013747
6370,67.99812325432997
6371,66.49135727599192
6372,68.49136666538837
6373,69.52921491520071
6374,65.24732042676105
6375,67.84452730050617
6376,67.21141550299592
6377,64.81320466350476
6378,65.76454343127197
6379,65.2359731423363
6380,65.69682849541326
6381,65.18962393969468
6382,68.53049709909853
6383,67.180543529485
6384,65.79715577297864
6385,68.13350868125625
6386,67.57133556053823
6387,65.69163470019633
6388,67.94754441963046
6389,64.95787017115771
6390,63.094054987429516
6391,66.63147331981502
6392,63.27658408230106
6393,65.28375123527607
6394,67.5084528127179
6395,64.65952790888564
6396,64.8136245795294
6397,63.900364058926584
6398,69.82172853025318
6399,68.06215268336463
6400,66.62383094906173
6401,67.24012744908076
6402,66.26556418454777
6403,68.08135400429522
6404,68.85361053727333
6405,66.79800621994931
6406,67.57114752648997
6407,70.20613808206103
6408,65.02889475270845
6409,63.249475626274645
6410,62.90442507289791
6411,66.88570529470866
6412,65.44919705095433
6413,65.68987619825893
6414,64.41501508997457
6415,65.66210147847086
6416,65.29777986844631
6417,64.73053361802441
6418,66.31609671308898
6419,65.50327296728788
6420,64.74553102939959
6421,68.28600387714887
6422,66.73800622302312
6423,67.79193329955663
6424,65.62657825540788
6425,70.87616431339511
6426,65.51531480560378
6427,68.30988913082213
6428,67.3059472548707
6429,67.03569197591038
6430,63.87203975414982
6431,68.18248236417114
6432,66.66313719845013
6433,71.54979156797198
6434,69.74391990963859
6435,66.77324640417717
6436,68.84976960532643
6437,67.75959943222895
6438,67.27296177166592
6439,64.87998671214208
6440,69.49237745913625
6441,68.32939450750456
6442,66.97769064822413
6443,68.61733237406321
6444,67.17944945397495
6445,66.71594701326629
6446,66.14513677178402
6447,67.11419408857938
6448,65.8966508289575
6449,65.43984529224893
6450,68.80540093593294
6451,64.74386964998112
6452,67.03714330811117
6453,66.89915399704351
6454,65.06412555929055
6455,70.5834507575339
6456,69.29766795862224
6457,70.66956709686916
6458,65.3549599377445
6459,62.944045000997626
6460,66.72086518707982
6461,66.47362900838908
6462,68.5843243459321
6463,67.42234461413243
6464,67.26152409168058
6465,67.84334485281093
6466,67.37917022925294
6467,68.21179668635364
6468,67.34883285941358
6469,68.56585159739912
6470,68.5301627327258
6471,66.03080566705441
6472,68.34858171279508
6473,64.17370103945149
6474,65.9492995361311
6475,68.96566308117364
6476,66.53082583430856
6477,66.54947451944939
6478,64.84911088207552
6479,66.19106758347394
6480,65.6855550904885
6481,68.79933399701798
6482,69.50722213161818
