#Frame             d1           d2           d3
    4405      57.8677    -107.8446     -70.2302
    4406      53.2941    -111.4135     -62.6922
    4407      56.6628     -27.0685    -105.2407
    4408      62.4359     -38.2954     -98.7943
    4409      55.6944     -51.9080     -79.9793
    4410      57.7626     -50.6374     -74.1302
    4411      63.2002     -39.1136     -96.8750
    4412      12.9147     163.7249     -39.7468
    4413      37.7718    -178.3565     -59.4687
    4414      31.7861    -173.1021     -57.9679
    4415      26.3790     179.3805     -49.0165
    4416      13.3234     118.9506     -66.8339
    4417      26.6326     131.7484     -46.0660
    4418      19.8628     122.0745     -67.7154
    4419      20.5164     131.7301     -59.3630
    4420      13.0420     123.6477     -71.5631
    4421      29.7796     138.5399     -55.9840
    4422      27.6940     109.9343     -68.5536
    4423      11.9889      87.5921     -98.3993
    4424      33.9971      57.6377    -112.4388
    4425      19.5542      69.5252    -101.2316
    4426      33.7622      39.4658    -101.9632
    4427      45.9140      12.2193    -106.6044
    4428      49.8603       9.0491    -107.5985
    4429      57.0560       0.7727    -106.7664
    4430      42.3664      23.6648    -107.8435
    4431      51.2906      14.0218     -96.7861
    4432      27.3808      69.5593     -97.2932
    4433      29.6801      53.1980    -105.1058
    4434      31.6482      48.2552    -110.0794
    4435      26.5612      66.3191    -100.8372
    4436      35.4528      60.3848     -94.6378
    4437      26.5682      65.9897     -95.4428
    4438      29.4324      78.4014     -80.2396
    4439      27.9979      75.0984     -87.6430
    4440      29.0653      72.2256     -87.3122
    4441      33.2737     103.0690     -67.6420
    4442      32.5757      68.1280     -93.1807
    4443      34.4613      69.4537     -90.5376
    4444      22.7259      77.4275     -92.2797
    4445      21.3512      70.7227    -104.5519
    4446      20.1468      64.5743     -94.3148
    4447      21.6370      69.6985     -98.1951
    4448      24.7088      68.3010     -98.8520
    4449      32.7619      67.1720    -105.7699
    4450      26.3934      62.1445     -78.1655
    4451      30.3249      68.0183     -94.7043
    4452      36.8938      65.3992     -86.6245
    4453      30.0821      66.6069     -99.2492
    4454      34.6242      99.4232     -76.9143
    4455      29.3777      70.8117     -94.1751
    4456      23.3310      77.3138     -92.6421
    4457      33.3438      57.3252    -103.1289
    4458      57.0393      14.5667    -112.6906
    4459      46.4619       4.9923    -104.2326
    4460      51.9344       9.9156    -115.0557
    4461      45.1045      26.7093     -94.1488
    4462      43.8947       9.3468    -116.3116
    4463      52.6898      20.3731    -115.2925
    4464      43.5831      14.0258    -112.2305
    4465      41.7067       9.0960    -108.1047
    4466      41.4109      21.0546    -115.6353
    4467      43.3345      31.3461    -105.4404
    4468      40.0403      11.3846    -109.5368
    4469      65.6288      -6.3277    -108.5869
    4470      44.4299      13.2710     -94.1532
    4471      53.3051      12.1924    -109.9597
    4472      44.8469      23.9499    -100.1552
    4473      42.8402      22.1494    -120.4497
    4474      42.5949      14.7041     -97.3916
    4475      45.4041      24.7615    -105.8875
    4476      39.7116       9.9497     -99.5103
    4477      44.8278      12.7867    -111.7025
    4478      43.3991      15.2739    -109.1392
    4479      33.9813      19.7635    -105.1864
    4480      40.8291      14.3913     -97.0641
    4481      26.9198      77.3575     -91.6991
    4482      33.8134      32.3080    -106.1573
    4483      51.0437      19.0766     -98.7282
    4484      43.4834      16.9675    -100.2386
    4485      52.1213      20.8033    -109.6472
    4486      59.2109      11.8292    -112.7409
    4487      45.1414      26.5633    -115.0870
    4488      51.8267      19.2395    -112.2954
    4489      41.7277      16.6508    -100.3887
    4490      44.4191       1.0109    -108.9216
    4491      41.9157       5.4646    -105.0700
    4492      65.6688     -24.9019     -89.5079
    4493      57.2607     -38.0728     -98.6493
    4494      56.7362     -46.2332     -87.8858
    4495      66.3466     -18.2377     -98.2151
    4496      69.7047     -40.2095     -85.0862
    4497      77.9311     -42.3149     -84.0002
    4498      65.0165     -41.8209     -74.9227
    4499      59.9335     -43.1462     -90.1328
    4500      61.4579     -33.2820     -90.8208
    4501      45.8725       9.4844    -108.5671
    4502      45.5343      19.2700     -95.1533
    4503      55.9593      12.0989    -109.4502
    4504      52.3024       9.1982    -109.1612
    4505      46.9106       0.9997     -98.7424
    4506      42.3282      14.9915    -111.2953
    4507      44.2907      14.3058     -98.3487
    4508      50.0088      30.6681     -97.0052
    4509      42.6000       8.8752     -90.0148
    4510      51.7790      18.9402    -100.2426
    4511      32.1715      20.4437    -108.5127
    4512      49.6102      13.0327    -100.7062
    4513      46.6147       5.5681    -106.6259
    4514      45.7057      25.1160    -104.4469
    4515      58.1923      -8.3952    -108.9997
    4516      65.1867     -51.7495     -86.2613
    4517      56.4825     -47.3913     -71.8990
    4518      54.2750     -29.4100     -94.7038
    4519      58.7240     -23.2029     -98.9583
    4520      54.7601     -40.9204    -101.7121
    4521      59.4587     -36.8702    -109.5534
    4522      75.3223     -36.6679     -91.5067
    4523      50.2631    -124.6230     -53.5760
    4524      52.9982    -108.0309     -75.7851
    4525      60.4477     -95.0420     -81.8565
    4526      52.7505    -115.1077     -48.5332
    4527      54.7486     -42.1326     -90.0159
    4528      67.6700     -38.3046     -98.3466
    4529      50.6294     -51.7313     -77.5212
    4530      62.1377     -40.8811     -97.5658
    4531      61.2314     -57.4158     -76.5473
    4532      51.5073     -38.8136    -104.9102
    4533      51.6569     -94.2062     -71.2874
    4534      56.6812    -100.5654     -67.0707
    4535      49.0554    -112.2645     -64.1044
    4536      48.1753    -132.2886     -54.0958
    4537      57.0343     -96.9759     -73.5721
    4538      46.7676     -95.7668     -78.5946
    4539      71.7815     -43.0270    -100.4565
    4540      63.1651     -30.5648    -104.4411
    4541      67.5446     -51.7990     -90.3527
    4542      52.2092     -86.3629     -82.5259
    4543      16.5957     166.5471     -49.7909
    4544      25.9995     179.4699     -53.1602
    4545      15.4962     168.6832     -57.0589
    4546      35.3374    -161.9800     -60.2636
    4547      28.1542    -158.8867     -46.1502
    4548      15.8489     164.3034     -62.0344
    4549      18.6751    -177.6062     -46.9506
    4550      19.6146     171.7423     -62.2718
    4551      31.5047    -176.2820     -50.8561
    4552      36.8610    -163.4863     -50.9667
    4553      26.1354    -168.6440     -50.8327
    4554      28.1065    -164.9041     -69.2295
    4555      38.4799    -172.4571     -55.2038
    4556      25.7432    -177.4581     -61.3089
    4557      35.3126    -160.9590     -55.3385
    4558      28.8732    -173.9442     -63.7924
    4559      28.5118    -173.7951     -54.6855
    4560      26.7090    -175.0328     -58.9811
    4561      31.9785    -153.0854     -64.5061
    4562      32.6674    -161.7027     -53.9659
    4563      32.9007     169.8137     -55.3203
    4564      18.0250     139.1299     -70.5466
    4565      17.3167     126.6355     -84.1300
    4566      13.7484     122.6487     -73.1226
    4567      25.2335      81.6436     -87.0958
    4568      23.0215      57.9600    -100.8454
    4569      30.5827      78.6831     -95.1371
    4570      27.1171      47.3066    -112.0545
    4571      34.0388      66.7947     -89.3698
    4572      27.7706      90.9998     -88.9084
    4573      32.4951      71.9901     -92.0778
    4574      32.4309      59.9900    -101.3487
    4575      26.0316      68.1742     -93.1433
    4576      23.7893      66.7816     -90.7747
    4577      20.4363     108.4285     -84.7561
    4578      24.2939     102.9985     -90.2350
    4579      17.3408     122.6087     -64.1145
    4580      17.6453     111.8314     -71.6016
    4581      24.2503     107.2210     -73.7452
    4582      21.9264      99.0928     -98.3620
    4583      16.1793     128.2260     -82.5608
    4584      16.9911     128.7020     -63.3886
    4585      25.7005      68.8884     -96.6907
    4586      25.9882      63.1947     -94.5757
    4587      34.5762      42.3730    -105.5513
    4588      39.1976       6.3381    -104.4939
    4589      55.0025       3.8863    -112.2356
    4590      32.8159       5.1552    -108.5279
    4591      38.4093      11.2634    -112.0929
    4592      35.6510       3.6793    -109.9055
    4593      21.2842      73.8148     -87.8637
    4594      23.6022      66.1634     -93.7820
    4595      30.0443      54.4488    -101.5972
    4596      16.6414     117.8657     -84.2188
    4597      32.5166     124.3642     -70.0479
    4598      19.2233     131.2770     -69.6185
    4599      28.8908     123.0811     -81.7132
    4600       9.1276     124.9032     -64.5243
    4601      14.7271     124.7067     -80.8897
    4602      14.4206     121.9535     -65.7194
    4603      11.9664     112.0626     -48.4427
    4604       9.4044     121.3547     -69.4598
    4605      31.7092      87.6511     -90.5807
    4606      18.2148      77.6463     -82.9940
    4607      26.6380      66.1328     -86.4017
    4608      31.5134      54.2615    -100.7071
    4609      24.7133      72.8748    -104.4277
    4610      32.4365      76.6268     -98.9578
    4611      33.0244      83.6769     -83.7716
    4612      21.5407      54.6937    -109.6833
    4613      24.0515      62.2572     -93.3786
    4614      25.7311      51.4791    -103.9002
    4615      23.1951      58.4057     -90.2588
    4616      26.2378      55.2518    -103.7392
    4617      29.4829      57.0543    -101.9766
    4618      40.4367      14.2470    -105.8543
    4619      35.9830      -0.3590     -97.5702
    4620      31.5354      19.3190    -106.3261
    4621      43.9737      12.5304    -113.6390
    4622      43.2510       9.7581    -105.3570
    4623      38.0960      15.8892    -105.0590
    4624      49.1093       7.9257    -120.3670
    4625      51.1976      -7.0881     -91.4129
    4626      49.5283       5.5404    -100.8096
    4627      40.2840      14.3640    -101.2526
    4628      39.0916      13.6712    -110.0292
    4629      51.5623       5.3356    -116.4644
    4630      38.2883      19.2139    -119.3436
    4631      42.6133       7.0704    -111.5215
    4632      39.1200      12.3013    -104.7887
    4633      34.2754       9.4597    -115.2464
    4634      35.9687     -12.5440    -112.3862
    4635      30.7870      17.1427    -105.6330
    4636      44.9572      20.6155    -107.0521
    4637      46.7291      13.2485    -100.2042
    4638      31.2271      21.2696    -106.5052
    4639      15.0004      44.3075    -106.5813
    4640      25.5650      72.0756     -87.9132
    4641      15.7851      72.9831     -75.2924
    4642      23.9824      54.0507    -109.8374
    4643      17.3145      63.8504     -93.7587
    4644      35.4342      84.1137     -98.6489
    4645      11.3675     132.5207     -60.4345
    4646      24.8975     106.3537     -68.5087
    4647       9.8134     111.7651     -86.0410
    4648      24.8171     144.0592     -52.2326
    4649      13.1867     137.5746     -54.3685
    4650      27.2621     131.2231     -54.5703
    4651      22.7458     114.8228     -65.9389
    4652      23.9251     115.5085     -63.8267
    4653      22.5252     174.2843     -56.8133
    4654      37.7069    -174.7101     -48.7036
    4655      28.8012    -161.7096     -55.9439
    4656      16.1422    -179.9719     -52.6344
