#Frame             a1           a2
    4809      76.0495      61.9391
    4810      90.9116      61.5340
    4811      81.0355      70.1934
    4812      81.6724      68.2596
    4813      68.7065      58.1810
    4814      67.1303      68.3864
    4815      81.0188      69.5713
    4816      63.6220      69.2331
    4817      59.8122      90.5006
    4818      52.5754     103.8800
    4819      64.4124     107.1111
    4820      71.7044      82.1968
    4821      75.8067      70.4706
    4822      75.8799      59.1400
    4823      68.6320      75.2622
    4824      82.8208      59.9784
    4825      72.8422      65.3302
    4826      77.8390      60.9821
    4827      77.2716      56.5379
    4828      82.6487      60.3770
    4829      76.4214      65.4810
    4830      67.7348      66.2517
    4831      76.6056      63.5983
    4832      78.0439      58.6494
    4833      78.2929      76.3644
    4834      65.0693      90.7322
    4835      70.5939      86.4132
    4836      57.0439      96.7847
    4837      58.4824     105.1740
    4838      46.0388      86.4715
    4839      46.4692      91.4869
    4840      47.2617      95.8830
    4841      42.7753      99.5574
    4842      49.8277      96.7611
    4843      52.2917     104.3293
    4844      40.1642      73.5832
    4845      38.8591      70.7682
    4846      37.0277      73.5869
    4847      29.5768      61.7007
    4848      41.9515      86.1937
    4849      33.2650      61.4281
    4850      37.8389      72.9827
    4851      41.8573      67.8911
    4852      39.8313      75.5090
    4853      42.5527      78.0180
    4854      35.9012      67.5905
    4855      42.6639      86.6530
    4856      45.5881      82.9943
    4857      40.6360      67.7543
    4858      64.3590      59.1385
    4859      56.2810      53.9518
    4860      55.8490      53.4187
    4861      41.1259      74.2650
    4862      47.3239      68.1002
    4863      51.9207     103.1616
    4864      36.7339     101.2913
    4865      31.7226     102.0281
    4866      42.9631     101.4072
    4867      37.6549     108.7396
    4868      47.9244      86.5235
    4869      46.3672      90.9050
    4870      44.0209      93.8170
    4871      47.9065      83.5665
    4872      56.3292      73.3961
    4873      52.6872      48.5209
    4874      53.2664      54.1724
    4875      48.7535      62.6234
    4876      56.5883      55.6516
    4877      48.0518      81.2140
    4878      59.5441      61.9429
    4879      48.7288      50.5347
    4880      61.5449      66.7830
    4881      64.7951      53.2796
    4882      54.1363      54.6402
    4883      63.8280      59.4689
    4884      63.5738      68.8127
    4885      56.7100      55.1407
    4886      77.1411      55.4121
    4887      73.6295      53.8255
    4888      69.6724      41.8373
    4889      73.4138      55.5089
    4890      64.4258      54.0323
    4891      77.6967      54.4888
    4892      72.5151      60.2327
    4893      71.3206      49.3331
    4894      77.7057      62.6738
    4895      68.6404      59.3796
    4896      74.1977      69.1459
    4897      68.4254      57.7697
    4898      56.6269      54.7420
    4899      55.3916      50.1538
    4900      63.9426      53.9800
    4901      62.6122      63.3481
    4902      61.8499      57.6768
    4903      62.7272      60.2321
    4904      52.8164      56.1570
    4905      79.2480      43.5341
    4906      79.3073      44.9295
    4907      72.2278      56.2270
    4908      81.6394      42.3713
    4909      76.3232      47.7545
    4910      72.3546      44.6489
    4911      73.1921      48.4407
    4912      68.2236      52.4314
    4913      68.3739      53.8390
    4914      73.1792      47.7809
    4915      69.2857      54.7377
    4916      47.7739      62.2232
    4917      44.4187      80.2133
    4918      42.3369      71.7807
    4919      42.6514      84.2142
    4920      43.6904      78.5887
    4921      40.6881      90.9669
    4922      39.2959      71.7705
    4923      43.1464      84.3615
    4924      44.9746      74.2822
    4925      43.0987      86.7314
    4926      41.2343      77.5023
    4927      47.4226      96.0529
    4928      47.8574     106.8373
    4929      59.6537      93.4429
    4930      72.0204      82.1826
    4931      81.9927      85.4453
    4932      63.5121      97.3588
    4933      73.4627      91.2741
    4934      67.7380      96.5268
    4935      58.0439     109.3382
    4936      70.9699      98.2318
    4937      69.8281      88.2215
    4938      55.5143      97.4772
    4939      77.5145      74.4072
    4940      81.3351      60.1778
    4941      65.4018      64.9280
    4942      75.2736      61.3232
    4943      81.2042      71.2447
    4944      77.6296      66.6286
    4945      69.7316      85.4169
    4946      77.9786      69.7947
    4947      77.6818      76.3753
    4948      90.5427      55.0863
    4949      84.4999      61.6631
    4950      73.5172      76.1471
    4951      76.2051      63.2715
    4952      80.3739      59.0234
    4953      67.5989      61.8808
    4954      70.8948      91.6342
    4955      62.4723     100.0309
    4956      62.3263      96.6897
    4957      67.1692      95.2131
    4958      46.4974      92.4650
    4959      49.0374     102.4122
    4960      54.6502     119.2726
    4961      47.8833      91.4848
    4962      49.3879     122.3090
    4963      48.2837      93.9489
    4964      46.1379      72.4044
    4965      51.6552      52.0896
    4966      53.2801      59.8068
    4967      40.4762      89.0883
    4968      45.1743      78.3761
    4969      43.0245      82.9982
    4970      34.4308     100.7701
    4971      42.9891      95.0750
    4972      47.4025     101.7690
    4973      42.2006     100.4812
    4974      42.7458      98.7928
    4975      47.4219     105.3204
    4976      69.5992      77.3825
    4977      72.5582      66.6402
    4978      47.4991      95.3003
    4979      50.2750     107.4425
    4980      42.4351      85.6337
    4981      45.1506     102.9062
    4982      43.7781     103.3805
    4983      46.5288      95.8811
    4984      37.0374      84.9240
    4985      46.0455      71.8931
    4986      45.9052      69.6014
    4987      39.7499      65.0602
    4988      40.1163      73.7668
    4989      31.2839      97.1394
    4990      34.1896      76.2848
    4991      31.9779      83.8919
    4992      52.5179      75.0312
    4993      44.2522      95.9274
    4994      40.3943     113.5124
    4995      37.4777      92.2747
    4996      45.8556     100.5200
    4997      44.1446      69.6171
    4998      41.4735      88.0202
    4999      64.1694      54.5371
    5000      57.2635      49.9041
    5001      57.7467      55.6216
    5002      52.4584      50.3354
    5003      55.0171      52.1377
    5004      54.0229      60.3626
    5005      49.7415      55.7407
    5006      54.3309      54.4138
    5007      44.4334      60.2990
    5008      38.3520      73.4311
    5009      48.5416      64.7538
    5010      45.8936      83.6597
    5011      40.7348      82.3190
    5012      70.2422      66.9434
    5013      59.9912      54.3010
    5014      48.0784      58.7829
    5015      63.8278      65.4216
    5016      62.5296      65.4504
    5017      58.3648      51.4044
    5018      51.5150      51.9319
    5019      41.1362      72.1274
    5020      39.6848      70.2132
    5021      45.9559      81.5758
    5022      57.3491      62.1809
    5023      54.6484      55.8876
    5024      36.1210      76.6027
    5025      49.2734      63.6656
    5026      54.4726      45.8473
    5027      46.6388      67.0099
    5028      58.3357      57.0855
    5029      39.5971      72.4845
    5030      61.4817      56.4056
    5031      56.4750      51.6979
    5032      53.9394      53.3784
    5033      54.7074      57.2616
    5034      57.5128      57.7846
    5035      53.7077      60.0098
    5036      51.7686      64.6925
    5037      60.8793      54.8615
    5038      53.8565      51.8938
    5039      57.0808      50.2447
    5040      80.1167      54.8006
    5041      85.7481      63.6435
    5042      71.0574      51.3352
    5043      71.8280      51.2735
    5044      72.7416      62.8235
    5045      67.9408      57.6211
    5046      66.0826      46.9321
    5047      75.6226      77.8259
    5048      80.1181      67.8858
    5049      68.3671      48.2420
    5050      46.7745      70.5174
    5051      37.0347      85.0281
    5052      47.1900      94.5179
    5053      39.6305      75.0476
    5054      37.7249      91.9299
    5055      36.3448      82.5972
    5056      41.6084      81.4813
    5057      38.0752      93.2772
    5058      37.5618      83.6085
    5059      41.8326      83.4215
    5060      38.1760      85.0168
    5061      42.2388      72.3052
    5062      46.8462     106.0639
    5063      47.8067      89.9998
    5064      50.4503      89.3338
    5065      34.7178     100.8229
    5066      56.1362     107.0700
    5067      45.2962      95.3223
    5068      41.6259     103.2025
    5069      55.7107      76.8422
    5070      53.6069      97.8137
    5071      45.4279     102.5714
    5072      43.4190      91.4371
    5073      42.5560      84.2323
    5074      66.4610      44.4694
    5075      76.0174      53.4470
    5076      77.1330      48.5100
    5077      71.7555      60.0363
    5078      72.4449      43.7098
    5079      69.4415      46.3829
    5080      66.9554      45.9324
    5081      81.6527      68.4494
    5082      79.1240      52.7029
    5083      65.7579      50.1235
    5084      81.6585      55.6339
    5085      67.4654      52.9288
    5086      75.2343      56.5354
    5087      74.4581      56.7544
    5088      77.0662      52.5653
    5089      71.7754      54.4523
    5090      77.0746      65.1944
    5091      76.9477      53.4556
    5092      73.9460      57.8181
    5093      82.6893      78.8346
    5094      82.7927      62.4235
    5095      64.5514      94.2637
